b_id,b_ts,pickup_datetime_same_time,pickup_datetime_1min,which_week,dist_bin,rides_per_minute,sequence,which_week_dummy,before_after_rain_dummy,within_two_hours_dummy
0,2010-01-17 11:51:00,2010-01-17 15:04:00,2010-01-10 15:04:00,Week before,63.75,378,37756,0,0,0
0,2010-01-17 11:51:00,2010-01-17 15:04:00,2010-01-17 15:04:00,Current week,63.75,468,41796,9,9,0
0,2010-01-17 11:51:00,2010-01-17 15:04:00,2010-01-24 15:04:00,Week after,63.75,453,42084,0,9,0
0,2010-01-17 11:51:00,2010-01-17 15:05:00,2010-01-10 15:05:00,Week before,63.75,378,42552,0,0,0
0,2010-01-17 11:51:00,2010-01-17 15:05:00,2010-01-17 15:05:00,Current week,96.75,435,46535,10,10,0
0,2010-01-17 11:51:00,2010-01-17 15:05:00,2010-01-24 15:05:00,Week after,63.75,427,42165,0,9,0
0,2010-01-17 11:51:00,2010-01-17 15:06:00,2010-01-10 15:06:00,Week before,63.75,417,42633,0,0,0
0,2010-01-17 11:51:00,2010-01-17 15:06:00,2010-01-17 15:06:00,Current week,63.75,487,41967,9,9,0
0,2010-01-17 11:51:00,2010-01-17 15:06:00,2010-01-24 15:06:00,Week after,63.75,412,37548,0,8,0
0,2010-01-17 11:51:00,2010-01-17 15:07:00,2010-01-10 15:07:00,Week before,63.75,410,42714,0,0,0
0,2010-01-17 11:51:00,2010-01-17 15:07:00,2010-01-17 15:07:00,Current week,63.75,463,42048,9,9,0
0,2010-01-17 11:51:00,2010-01-17 15:07:00,2010-01-24 15:07:00,Week after,63.75,443,42318,0,9,0
0,2010-01-17 11:51:00,2010-01-17 15:08:00,2010-01-10 15:08:00,Week before,63.75,397,42795,0,0,0
0,2010-01-17 11:51:00,2010-01-17 15:08:00,2010-01-17 15:08:00,Current week,96.75,474,46815,10,10,0
0,2010-01-17 11:51:00,2010-01-17 15:08:00,2010-01-24 15:08:00,Week after,63.75,450,42399,0,9,0
0,2010-01-17 11:51:00,2010-01-17 15:09:00,2010-01-10 15:09:00,Week before,63.75,365,42876,0,0,0
0,2010-01-17 11:51:00,2010-01-17 15:09:00,2010-01-17 15:09:00,Current week,63.75,438,42219,9,9,0
0,2010-01-17 11:51:00,2010-01-17 15:09:00,2010-01-24 15:09:00,Week after,63.75,442,37756,0,8,0
0,2010-01-17 11:51:00,2010-01-17 15:10:00,2010-01-10 15:10:00,Week before,63.75,398,42957,0,0,0
0,2010-01-17 11:51:00,2010-01-17 15:10:00,2010-01-17 15:10:00,Current week,63.75,436,42300,9,9,0
0,2010-01-17 11:51:00,2010-01-17 15:10:00,2010-01-24 15:10:00,Week after,63.75,429,42552,0,9,0
0,2010-01-17 11:51:00,2010-01-17 15:11:00,2010-01-10 15:11:00,Week before,63.75,363,43038,0,0,0
0,2010-01-17 11:51:00,2010-01-17 15:11:00,2010-01-17 15:11:00,Current week,63.75,416,42381,9,9,0
0,2010-01-17 11:51:00,2010-01-17 15:11:00,2010-01-24 15:11:00,Week after,96.75,406,47375,0,10,0
0,2010-01-17 11:51:00,2010-01-17 15:12:00,2010-01-10 15:12:00,Week before,63.75,398,43119,0,0,0
0,2010-01-17 11:51:00,2010-01-17 15:12:00,2010-01-17 15:12:00,Current week,63.75,436,42462,9,9,0
0,2010-01-17 11:51:00,2010-01-17 15:12:00,2010-01-24 15:12:00,Week after,96.75,427,47475,0,10,0
0,2010-01-17 11:51:00,2010-01-17 15:13:00,2010-01-10 15:13:00,Week before,63.75,375,43200,0,0,0
0,2010-01-17 11:51:00,2010-01-17 15:13:00,2010-01-17 15:13:00,Current week,63.75,388,42543,9,9,0
0,2010-01-17 11:51:00,2010-01-17 15:13:00,2010-01-24 15:13:00,Week after,63.75,468,42813,0,9,0
0,2010-01-17 11:51:00,2010-01-17 15:14:00,2010-01-10 15:14:00,Week before,63.75,405,43281,0,0,0
0,2010-01-17 11:51:00,2010-01-17 15:14:00,2010-01-17 15:14:00,Current week,63.5,428,37884,8,8,0
0,2010-01-17 11:51:00,2010-01-17 15:14:00,2010-01-24 15:14:00,Week after,63.75,437,42894,0,9,0
0,2010-01-17 11:51:00,2010-01-17 15:15:00,2010-01-10 15:15:00,Week before,63.75,397,43362,0,0,0
0,2010-01-17 11:51:00,2010-01-17 15:15:00,2010-01-17 15:15:00,Current week,63.75,386,42696,9,9,0
0,2010-01-17 11:51:00,2010-01-17 15:15:00,2010-01-24 15:15:00,Week after,63.75,426,42975,0,9,0
0,2010-01-17 11:51:00,2010-01-17 15:16:00,2010-01-10 15:16:00,Week before,63.75,390,43443,0,0,0
0,2010-01-17 11:51:00,2010-01-17 15:16:00,2010-01-17 15:16:00,Current week,63.75,406,38020,8,8,0
0,2010-01-17 11:51:00,2010-01-17 15:16:00,2010-01-24 15:16:00,Week after,63.75,399,43056,0,9,0
0,2010-01-17 11:51:00,2010-01-17 15:17:00,2010-01-10 15:17:00,Week before,96.75,396,48365,0,0,0
0,2010-01-17 11:51:00,2010-01-17 15:17:00,2010-01-17 15:17:00,Current week,63.75,448,42849,9,9,0
0,2010-01-17 11:51:00,2010-01-17 15:17:00,2010-01-24 15:17:00,Week after,63.75,413,43137,0,9,0
0,2010-01-17 11:51:00,2010-01-17 15:18:00,2010-01-10 15:18:00,Week before,63.75,384,38764,0,0,0
0,2010-01-17 11:51:00,2010-01-17 15:18:00,2010-01-17 15:18:00,Current week,63.75,369,38156,8,8,0
0,2010-01-17 11:51:00,2010-01-17 15:18:00,2010-01-24 15:18:00,Week after,63.75,437,43218,0,9,0
0,2010-01-17 11:51:00,2010-01-17 15:19:00,2010-01-10 15:19:00,Week before,63.75,390,43686,0,0,0
0,2010-01-17 11:51:00,2010-01-17 15:19:00,2010-01-17 15:19:00,Current week,63.75,455,43002,9,9,0
0,2010-01-17 11:51:00,2010-01-17 15:19:00,2010-01-24 15:19:00,Week after,63.75,383,43299,0,9,0
0,2010-01-17 11:51:00,2010-01-17 15:20:00,2010-01-10 15:20:00,Week before,63.75,374,43767,0,0,0
0,2010-01-17 11:51:00,2010-01-17 15:20:00,2010-01-17 15:20:00,Current week,63.5,413,38292,8,8,0
0,2010-01-17 11:51:00,2010-01-17 15:20:00,2010-01-24 15:20:00,Week after,63.75,400,38556,0,8,0
0,2010-01-17 11:51:00,2010-01-17 15:21:00,2010-01-10 15:21:00,Week before,63.75,369,43848,0,0,0
0,2010-01-17 11:51:00,2010-01-17 15:21:00,2010-01-17 15:21:00,Current week,63.75,431,43155,9,9,0
0,2010-01-17 11:51:00,2010-01-17 15:21:00,2010-01-24 15:21:00,Week after,63.5,403,38620,0,8,0
0,2010-01-17 11:51:00,2010-01-17 15:22:00,2010-01-10 15:22:00,Week before,63.75,369,43929,0,0,0
0,2010-01-17 11:51:00,2010-01-17 15:22:00,2010-01-17 15:22:00,Current week,63.75,377,43236,9,9,0
0,2010-01-17 11:51:00,2010-01-17 15:22:00,2010-01-24 15:22:00,Week after,63.75,380,43524,0,9,0
0,2010-01-17 11:51:00,2010-01-17 15:23:00,2010-01-10 15:23:00,Week before,63.75,393,39116,0,0,0
0,2010-01-17 11:51:00,2010-01-17 15:23:00,2010-01-17 15:23:00,Current week,63.5,408,38500,8,8,0
0,2010-01-17 11:51:00,2010-01-17 15:23:00,2010-01-24 15:23:00,Week after,63.75,413,43605,0,9,0
0,2010-01-17 11:51:00,2010-01-17 15:24:00,2010-01-10 15:24:00,Week before,63.75,380,44082,0,0,0
0,2010-01-17 11:51:00,2010-01-17 15:24:00,2010-01-17 15:24:00,Current week,63.75,416,43389,9,9,0
0,2010-01-17 11:51:00,2010-01-17 15:24:00,2010-01-24 15:24:00,Week after,63.75,395,43686,0,9,0
0,2010-01-17 11:51:00,2010-01-17 15:25:00,2010-01-10 15:25:00,Week before,63.75,369,44163,0,0,0
0,2010-01-17 11:51:00,2010-01-17 15:25:00,2010-01-17 15:25:00,Current week,63.75,365,43470,9,9,0
0,2010-01-17 11:51:00,2010-01-17 15:25:00,2010-01-24 15:25:00,Week after,63.75,419,43767,0,9,0
0,2010-01-17 11:51:00,2010-01-17 15:26:00,2010-01-10 15:26:00,Week before,63.5,371,39324,0,0,0
0,2010-01-17 11:51:00,2010-01-17 15:26:00,2010-01-17 15:26:00,Current week,63.75,382,43551,9,9,0
0,2010-01-17 11:51:00,2010-01-17 15:26:00,2010-01-24 15:26:00,Week after,63.75,419,43848,0,9,0
0,2010-01-17 11:51:00,2010-01-17 15:27:00,2010-01-10 15:27:00,Week before,63.75,361,44316,0,0,0
0,2010-01-17 11:51:00,2010-01-17 15:27:00,2010-01-17 15:27:00,Current week,63.75,392,43632,9,9,0
0,2010-01-17 11:51:00,2010-01-17 15:27:00,2010-01-24 15:27:00,Week after,63.75,410,39044,0,8,0
0,2010-01-17 11:51:00,2010-01-17 15:28:00,2010-01-10 15:28:00,Week before,63.75,374,44397,0,0,0
0,2010-01-17 11:51:00,2010-01-17 15:28:00,2010-01-17 15:28:00,Current week,63.75,402,43713,9,9,0
0,2010-01-17 11:51:00,2010-01-17 15:28:00,2010-01-24 15:28:00,Week after,63.75,418,44001,0,9,0
0,2010-01-17 11:51:00,2010-01-17 15:29:00,2010-01-10 15:29:00,Week before,63.75,383,44478,0,0,0
0,2010-01-17 11:51:00,2010-01-17 15:29:00,2010-01-17 15:29:00,Current week,63.75,427,43794,9,9,0
0,2010-01-17 11:51:00,2010-01-17 15:29:00,2010-01-24 15:29:00,Week after,63.75,444,44082,0,9,0
0,2010-01-17 11:51:00,2010-01-17 15:30:00,2010-01-10 15:30:00,Week before,63.75,382,44559,0,0,0
0,2010-01-17 11:51:00,2010-01-17 15:30:00,2010-01-17 15:30:00,Current week,63.75,399,43875,9,9,0
0,2010-01-17 11:51:00,2010-01-17 15:30:00,2010-01-24 15:30:00,Week after,63.75,464,44163,0,9,0
0,2010-01-17 11:51:00,2010-01-17 15:31:00,2010-01-10 15:31:00,Week before,63.75,375,44640,0,0,0
0,2010-01-17 11:51:00,2010-01-17 15:31:00,2010-01-17 15:31:00,Current week,63.75,437,43956,9,9,0
0,2010-01-17 11:51:00,2010-01-17 15:31:00,2010-01-24 15:31:00,Week after,63.75,463,44244,0,9,0
0,2010-01-17 11:51:00,2010-01-17 15:32:00,2010-01-10 15:32:00,Week before,63.75,352,44721,0,0,0
0,2010-01-17 11:51:00,2010-01-17 15:32:00,2010-01-17 15:32:00,Current week,63.75,438,44037,9,9,0
0,2010-01-17 11:51:00,2010-01-17 15:32:00,2010-01-24 15:32:00,Week after,63.75,432,44325,0,9,0
0,2010-01-17 11:51:00,2010-01-17 15:33:00,2010-01-10 15:33:00,Week before,63.75,385,44802,0,0,0
0,2010-01-17 11:51:00,2010-01-17 15:33:00,2010-01-17 15:33:00,Current week,63.75,377,44118,9,9,0
0,2010-01-17 11:51:00,2010-01-17 15:33:00,2010-01-24 15:33:00,Week after,63.75,431,39468,0,8,0
0,2010-01-17 11:51:00,2010-01-17 15:34:00,2010-01-10 15:34:00,Week before,63.75,427,44883,0,0,0
0,2010-01-17 11:51:00,2010-01-17 15:34:00,2010-01-17 15:34:00,Current week,63.75,394,44199,9,9,0
0,2010-01-17 11:51:00,2010-01-17 15:34:00,2010-01-24 15:34:00,Week after,63.75,438,44478,0,9,0
0,2010-01-17 11:51:00,2010-01-17 15:35:00,2010-01-10 15:35:00,Week before,63.75,405,39964,0,0,0
0,2010-01-17 11:51:00,2010-01-17 15:35:00,2010-01-17 15:35:00,Current week,63.75,367,44280,9,9,0
0,2010-01-17 11:51:00,2010-01-17 15:35:00,2010-01-24 15:35:00,Week after,63.75,397,44559,0,9,0
0,2010-01-17 11:51:00,2010-01-17 15:36:00,2010-01-10 15:36:00,Week before,63.75,392,40028,0,0,0
0,2010-01-17 11:51:00,2010-01-17 15:36:00,2010-01-17 15:36:00,Current week,63.75,406,39428,8,8,0
0,2010-01-17 11:51:00,2010-01-17 15:36:00,2010-01-24 15:36:00,Week after,63.75,449,44640,0,9,0
0,2010-01-17 11:51:00,2010-01-17 15:37:00,2010-01-10 15:37:00,Week before,63.75,399,45108,0,0,0
0,2010-01-17 11:51:00,2010-01-17 15:37:00,2010-01-17 15:37:00,Current week,63.75,376,44433,9,9,0
0,2010-01-17 11:51:00,2010-01-17 15:37:00,2010-01-24 15:37:00,Week after,63.75,420,44721,0,9,0
0,2010-01-17 11:51:00,2010-01-17 15:38:00,2010-01-10 15:38:00,Week before,63.75,405,45189,0,0,0
0,2010-01-17 11:51:00,2010-01-17 15:38:00,2010-01-17 15:38:00,Current week,63.75,388,44514,9,9,0
0,2010-01-17 11:51:00,2010-01-17 15:38:00,2010-01-24 15:38:00,Week after,63.75,457,44802,0,9,0
0,2010-01-17 11:51:00,2010-01-17 15:39:00,2010-01-10 15:39:00,Week before,63.75,382,45270,0,0,0
0,2010-01-17 11:51:00,2010-01-17 15:39:00,2010-01-17 15:39:00,Current week,63.75,397,44595,9,9,0
0,2010-01-17 11:51:00,2010-01-17 15:39:00,2010-01-24 15:39:00,Week after,63.5,428,39892,0,8,0
0,2010-01-17 11:51:00,2010-01-17 15:40:00,2010-01-10 15:40:00,Week before,63.75,392,45351,0,0,0
0,2010-01-17 11:51:00,2010-01-17 15:40:00,2010-01-17 15:40:00,Current week,63.75,387,39708,8,8,0
0,2010-01-17 11:51:00,2010-01-17 15:40:00,2010-01-24 15:40:00,Week after,63.75,396,44955,0,9,0
0,2010-01-17 11:51:00,2010-01-17 15:41:00,2010-01-10 15:41:00,Week before,63.75,413,40380,0,0,0
0,2010-01-17 11:51:00,2010-01-17 15:41:00,2010-01-17 15:41:00,Current week,63.75,394,44748,9,9,0
0,2010-01-17 11:51:00,2010-01-17 15:41:00,2010-01-24 15:41:00,Week after,63.75,424,40028,0,8,0
0,2010-01-17 11:51:00,2010-01-17 15:42:00,2010-01-10 15:42:00,Week before,63.75,396,45504,0,0,0
0,2010-01-17 11:51:00,2010-01-17 15:42:00,2010-01-17 15:42:00,Current week,63.75,363,44829,9,9,0
0,2010-01-17 11:51:00,2010-01-17 15:42:00,2010-01-24 15:42:00,Week after,63.75,422,40092,0,8,0
0,2010-01-17 11:51:00,2010-01-17 15:43:00,2010-01-10 15:43:00,Week before,63.75,394,45585,0,0,0
0,2010-01-17 11:51:00,2010-01-17 15:43:00,2010-01-17 15:43:00,Current week,63.75,393,39916,8,8,0
0,2010-01-17 11:51:00,2010-01-17 15:43:00,2010-01-24 15:43:00,Week after,63.75,400,45180,0,9,0
0,2010-01-17 11:51:00,2010-01-17 15:44:00,2010-01-10 15:44:00,Week before,63.75,397,45666,0,0,0
0,2010-01-17 11:51:00,2010-01-17 15:44:00,2010-01-17 15:44:00,Current week,63.75,410,44982,9,9,0
0,2010-01-17 11:51:00,2010-01-17 15:44:00,2010-01-24 15:44:00,Week after,63.75,409,45261,0,9,0
0,2010-01-17 11:51:00,2010-01-17 15:45:00,2010-01-10 15:45:00,Week before,63.75,380,40660,0,0,0
0,2010-01-17 11:51:00,2010-01-17 15:45:00,2010-01-17 15:45:00,Current week,96.75,404,50075,10,10,0
0,2010-01-17 11:51:00,2010-01-17 15:45:00,2010-01-24 15:45:00,Week after,63.75,380,45342,0,9,0
0,2010-01-17 11:51:00,2010-01-17 15:46:00,2010-01-10 15:46:00,Week before,63.75,404,45819,0,0,0
0,2010-01-17 11:51:00,2010-01-17 15:46:00,2010-01-17 15:46:00,Current week,63.75,398,40132,8,8,0
0,2010-01-17 11:51:00,2010-01-17 15:46:00,2010-01-24 15:46:00,Week after,63.75,409,45423,0,9,0
0,2010-01-17 11:51:00,2010-01-17 15:47:00,2010-01-10 15:47:00,Week before,63.75,417,45900,0,0,0
0,2010-01-17 11:51:00,2010-01-17 15:47:00,2010-01-17 15:47:00,Current week,63.75,407,40196,8,8,0
0,2010-01-17 11:51:00,2010-01-17 15:47:00,2010-01-24 15:47:00,Week after,63.75,391,45504,0,9,0
0,2010-01-17 11:51:00,2010-01-17 15:48:00,2010-01-10 15:48:00,Week before,96.75,430,51095,0,0,0
0,2010-01-17 11:51:00,2010-01-17 15:48:00,2010-01-17 15:48:00,Current week,63.75,403,40260,8,8,0
0,2010-01-17 11:51:00,2010-01-17 15:48:00,2010-01-24 15:48:00,Week after,63.75,360,45585,0,9,0
0,2010-01-17 11:51:00,2010-01-17 15:49:00,2010-01-10 15:49:00,Week before,63.75,381,46071,0,0,0
0,2010-01-17 11:51:00,2010-01-17 15:49:00,2010-01-17 15:49:00,Current week,63.75,400,45369,9,9,0
0,2010-01-17 11:51:00,2010-01-17 15:49:00,2010-01-24 15:49:00,Week after,63.75,395,45666,0,9,0
0,2010-01-17 11:51:00,2010-01-17 15:50:00,2010-01-10 15:50:00,Week before,63.5,381,41020,0,0,0
0,2010-01-17 11:51:00,2010-01-17 15:50:00,2010-01-17 15:50:00,Current week,63.75,418,45450,9,9,0
0,2010-01-17 11:51:00,2010-01-17 15:50:00,2010-01-24 15:50:00,Week after,63.75,364,45747,0,9,0
0,2010-01-17 11:51:00,2010-01-17 15:51:00,2010-01-10 15:51:00,Week before,63.75,340,46224,0,0,0
0,2010-01-17 11:51:00,2010-01-17 15:51:00,2010-01-17 15:51:00,Current week,63.75,387,45531,9,9,0
0,2010-01-17 11:51:00,2010-01-17 15:51:00,2010-01-24 15:51:00,Week after,63.75,395,45828,0,9,0
0,2010-01-17 11:51:00,2010-01-17 15:52:00,2010-01-10 15:52:00,Week before,63.75,352,46305,0,0,0
0,2010-01-17 11:51:00,2010-01-17 15:52:00,2010-01-17 15:52:00,Current week,63.75,350,45612,9,9,0
0,2010-01-17 11:51:00,2010-01-17 15:52:00,2010-01-24 15:52:00,Week after,63.75,376,45909,0,9,0
0,2010-01-17 11:51:00,2010-01-17 15:53:00,2010-01-10 15:53:00,Week before,63.75,345,46386,0,0,0
0,2010-01-17 11:51:00,2010-01-17 15:53:00,2010-01-17 15:53:00,Current week,63.75,389,45693,9,9,0
0,2010-01-17 11:51:00,2010-01-17 15:53:00,2010-01-24 15:53:00,Week after,63.75,363,45990,0,9,0
0,2010-01-17 11:51:00,2010-01-17 15:54:00,2010-01-10 15:54:00,Week before,63.75,327,46467,0,0,0
0,2010-01-17 11:51:00,2010-01-17 15:54:00,2010-01-17 15:54:00,Current week,63.75,378,45774,9,9,0
0,2010-01-17 11:51:00,2010-01-17 15:54:00,2010-01-24 15:54:00,Week after,63.75,364,46071,0,9,0
0,2010-01-17 11:51:00,2010-01-17 15:55:00,2010-01-10 15:55:00,Week before,63.75,322,46548,0,0,0
0,2010-01-17 11:51:00,2010-01-17 15:55:00,2010-01-17 15:55:00,Current week,63.75,357,40756,8,8,0
0,2010-01-17 11:51:00,2010-01-17 15:55:00,2010-01-24 15:55:00,Week after,63.75,364,46152,0,9,0
0,2010-01-17 11:51:00,2010-01-17 15:56:00,2010-01-10 15:56:00,Week before,96.75,339,51815,0,0,0
0,2010-01-17 11:51:00,2010-01-17 15:56:00,2010-01-17 15:56:00,Current week,63.75,331,45927,9,9,0
0,2010-01-17 11:51:00,2010-01-17 15:56:00,2010-01-24 15:56:00,Week after,63.75,356,46233,0,9,0
0,2010-01-17 11:51:00,2010-01-17 15:57:00,2010-01-10 15:57:00,Week before,63.75,344,46719,0,0,0
0,2010-01-17 11:51:00,2010-01-17 15:57:00,2010-01-17 15:57:00,Current week,63.75,382,46008,9,9,0
0,2010-01-17 11:51:00,2010-01-17 15:57:00,2010-01-24 15:57:00,Week after,63.75,381,46314,0,9,0
0,2010-01-17 11:51:00,2010-01-17 15:58:00,2010-01-10 15:58:00,Week before,63.75,367,46800,0,0,0
0,2010-01-17 11:51:00,2010-01-17 15:58:00,2010-01-17 15:58:00,Current week,63.75,378,46089,9,9,0
0,2010-01-17 11:51:00,2010-01-17 15:58:00,2010-01-24 15:58:00,Week after,63.75,334,46395,0,9,0
0,2010-01-17 11:51:00,2010-01-17 15:59:00,2010-01-10 15:59:00,Week before,63.75,369,46881,0,0,0
0,2010-01-17 11:51:00,2010-01-17 15:59:00,2010-01-17 15:59:00,Current week,63.75,372,46170,9,9,0
0,2010-01-17 11:51:00,2010-01-17 15:59:00,2010-01-24 15:59:00,Week after,63.75,388,46476,0,9,0
0,2010-01-17 11:51:00,2010-01-17 16:00:00,2010-01-10 16:00:00,Week before,63.75,342,46962,0,0,0
0,2010-01-17 11:51:00,2010-01-17 16:00:00,2010-01-17 16:00:00,Current week,63.75,405,46251,9,9,0
0,2010-01-17 11:51:00,2010-01-17 16:00:00,2010-01-24 16:00:00,Week after,96.75,404,46557,0,9,0
0,2010-01-17 11:51:00,2010-01-17 16:01:00,2010-01-10 16:01:00,Week before,63.75,347,41812,0,0,0
0,2010-01-17 11:51:00,2010-01-17 16:01:00,2010-01-17 16:01:00,Current week,63.75,409,46332,9,9,0
0,2010-01-17 11:51:00,2010-01-17 16:01:00,2010-01-24 16:01:00,Week after,63.75,375,46638,0,9,0
0,2010-01-17 11:51:00,2010-01-17 16:02:00,2010-01-10 16:02:00,Week before,63.75,367,41876,0,0,0
0,2010-01-17 11:51:00,2010-01-17 16:02:00,2010-01-17 16:02:00,Current week,63.75,415,46413,9,9,0
0,2010-01-17 11:51:00,2010-01-17 16:02:00,2010-01-24 16:02:00,Week after,63.75,356,46719,0,9,0
0,2010-01-17 11:51:00,2010-01-17 16:03:00,2010-01-10 16:03:00,Week before,96.75,363,52435,0,0,0
0,2010-01-17 11:51:00,2010-01-17 16:03:00,2010-01-17 16:03:00,Current week,63.75,391,41324,8,8,0
0,2010-01-17 11:51:00,2010-01-17 16:03:00,2010-01-24 16:03:00,Week after,63.75,341,46800,0,9,0
0,2010-01-17 11:51:00,2010-01-17 16:04:00,2010-01-10 16:04:00,Week before,63.75,398,42020,0,0,0
0,2010-01-17 11:51:00,2010-01-17 16:04:00,2010-01-17 16:04:00,Current week,63.75,425,46566,9,9,0
0,2010-01-17 11:51:00,2010-01-17 16:04:00,2010-01-24 16:04:00,Week after,63.75,389,46881,0,9,0
0,2010-01-17 11:51:00,2010-01-17 16:05:00,2010-01-10 16:05:00,Week before,63.75,386,42084,0,0,0
0,2010-01-17 11:51:00,2010-01-17 16:05:00,2010-01-17 16:05:00,Current week,63.75,426,46647,9,9,0
0,2010-01-17 11:51:00,2010-01-17 16:05:00,2010-01-24 16:05:00,Week after,63.75,411,46962,0,9,0
0,2010-01-17 11:51:00,2010-01-17 16:06:00,2010-01-10 16:06:00,Week before,63.75,377,47421,0,0,0
0,2010-01-17 11:51:00,2010-01-17 16:06:00,2010-01-17 16:06:00,Current week,63.75,394,46728,9,9,0
0,2010-01-17 11:51:00,2010-01-17 16:06:00,2010-01-24 16:06:00,Week after,63.75,377,47043,0,9,0
0,2010-01-17 11:51:00,2010-01-17 16:07:00,2010-01-10 16:07:00,Week before,63.75,389,47502,0,0,0
0,2010-01-17 11:51:00,2010-01-17 16:07:00,2010-01-17 16:07:00,Current week,63.75,394,46809,9,9,0
0,2010-01-17 11:51:00,2010-01-17 16:07:00,2010-01-24 16:07:00,Week after,63.75,379,47124,0,9,0
0,2010-01-17 11:51:00,2010-01-17 16:08:00,2010-01-10 16:08:00,Week before,63.75,407,47583,0,0,0
0,2010-01-17 11:51:00,2010-01-17 16:08:00,2010-01-17 16:08:00,Current week,63.5,398,41676,8,8,0
0,2010-01-17 11:51:00,2010-01-17 16:08:00,2010-01-24 16:08:00,Week after,96.75,355,52455,0,10,0
0,2010-01-17 11:51:00,2010-01-17 16:09:00,2010-01-10 16:09:00,Week before,63.5,406,42364,0,0,0
0,2010-01-17 11:51:00,2010-01-17 16:09:00,2010-01-17 16:09:00,Current week,63.75,456,41740,8,8,0
0,2010-01-17 11:51:00,2010-01-17 16:09:00,2010-01-24 16:09:00,Week after,63.75,359,42036,0,8,0
0,2010-01-17 11:51:00,2010-01-17 16:10:00,2010-01-10 16:10:00,Week before,63.5,377,42428,0,0,0
0,2010-01-17 11:51:00,2010-01-17 16:10:00,2010-01-17 16:10:00,Current week,63.5,375,41804,8,8,0
0,2010-01-17 11:51:00,2010-01-17 16:10:00,2010-01-24 16:10:00,Week after,63.75,341,42100,0,8,0
0,2010-01-17 11:51:00,2010-01-17 16:11:00,2010-01-10 16:11:00,Week before,63.75,430,47808,0,0,0
0,2010-01-17 11:51:00,2010-01-17 16:11:00,2010-01-17 16:11:00,Current week,63.75,411,47106,9,9,0
0,2010-01-17 11:51:00,2010-01-17 16:11:00,2010-01-24 16:11:00,Week after,63.75,371,47439,0,9,0
0,2010-01-17 11:51:00,2010-01-17 16:12:00,2010-01-10 16:12:00,Week before,96.75,426,53215,0,0,0
0,2010-01-17 11:51:00,2010-01-17 16:12:00,2010-01-17 16:12:00,Current week,63.75,412,41940,8,8,0
0,2010-01-17 11:51:00,2010-01-17 16:12:00,2010-01-24 16:12:00,Week after,63.75,386,47520,0,9,0
0,2010-01-17 11:51:00,2010-01-17 16:13:00,2010-01-10 16:13:00,Week before,63.75,379,47979,0,0,0
0,2010-01-17 11:51:00,2010-01-17 16:13:00,2010-01-17 16:13:00,Current week,63.75,412,47259,9,9,0
0,2010-01-17 11:51:00,2010-01-17 16:13:00,2010-01-24 16:13:00,Week after,63.75,308,47601,0,9,0
0,2010-01-17 11:51:00,2010-01-17 16:14:00,2010-01-10 16:14:00,Week before,63.75,394,48060,0,0,0
0,2010-01-17 11:51:00,2010-01-17 16:14:00,2010-01-17 16:14:00,Current week,63.75,430,47340,9,9,0
0,2010-01-17 11:51:00,2010-01-17 16:14:00,2010-01-24 16:14:00,Week after,63.75,346,47682,0,9,0
0,2010-01-17 11:51:00,2010-01-17 16:15:00,2010-01-10 16:15:00,Week before,63.5,375,42788,0,0,0
0,2010-01-17 11:51:00,2010-01-17 16:15:00,2010-01-17 16:15:00,Current week,63.75,414,47421,9,9,0
0,2010-01-17 11:51:00,2010-01-17 16:15:00,2010-01-24 16:15:00,Week after,63.75,359,47763,0,9,0
0,2010-01-17 11:51:00,2010-01-17 16:16:00,2010-01-10 16:16:00,Week before,63.75,397,48213,0,0,0
0,2010-01-17 11:51:00,2010-01-17 16:16:00,2010-01-17 16:16:00,Current week,63.75,409,47502,9,9,0
0,2010-01-17 11:51:00,2010-01-17 16:16:00,2010-01-24 16:16:00,Week after,96.75,340,53165,0,10,0
0,2010-01-17 11:51:00,2010-01-17 16:17:00,2010-01-10 16:17:00,Week before,63.75,417,48294,0,0,0
0,2010-01-17 11:51:00,2010-01-17 16:17:00,2010-01-17 16:17:00,Current week,63.75,402,47583,9,9,0
0,2010-01-17 11:51:00,2010-01-17 16:17:00,2010-01-24 16:17:00,Week after,63.75,370,47934,0,9,0
0,2010-01-17 11:51:00,2010-01-17 16:18:00,2010-01-10 16:18:00,Week before,63.75,397,48375,0,0,0
0,2010-01-17 11:51:00,2010-01-17 16:18:00,2010-01-17 16:18:00,Current week,63.75,446,47664,9,9,0
0,2010-01-17 11:51:00,2010-01-17 16:18:00,2010-01-24 16:18:00,Week after,63.75,324,48015,0,9,0
0,2010-01-17 11:51:00,2010-01-17 16:19:00,2010-01-10 16:19:00,Week before,63.75,347,43068,0,0,0
0,2010-01-17 11:51:00,2010-01-17 16:19:00,2010-01-17 16:19:00,Current week,63.75,423,47745,9,9,0
0,2010-01-17 11:51:00,2010-01-17 16:19:00,2010-01-24 16:19:00,Week after,63.75,336,48096,0,9,0
0,2010-01-17 11:51:00,2010-01-17 16:20:00,2010-01-10 16:20:00,Week before,63.75,357,48528,0,0,0
0,2010-01-17 11:51:00,2010-01-17 16:20:00,2010-01-17 16:20:00,Current week,63.75,387,47826,9,9,0
0,2010-01-17 11:51:00,2010-01-17 16:20:00,2010-01-24 16:20:00,Week after,63.75,343,48177,0,9,0
